Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.73511815,0.08728659,127.66568,127.66568,3558.4336,73.13383,-135.09682,130.5455,135.42047,673.37573,-3.2114365,137.59686,137.287,654.9998,1.5191622,1.8190491,2.3834352,9.405358,-6.5318537,0.5407396,1.4506776,3.505067,-3.6509843,-0.5441716,0.3207197,0.18588105,-2.2004905,0.6532518,0.5413031,5.275,18.175,17.8,19000,202000,0,99.59476499818265,28.45863841008395,14.058333120308816,142.11173652857542,2864.9187456322834,18
0.6776494,0.076032974,163.18167,163.18167,6908.1113,176.91592,-179.88933,171.92032,176.61488,772.80066,-1.5629865,175.22275,176.19194,772.10724,1.9056046,2.0440726,2.2696087,9.544497,-7.4893265,0.5104064,1.4987274,4.0080247,-2.9499629,-0.65448743,0.40958318,0.39451465,-2.3491566,1.4810582,0.79263175,7.075,19.025,18.375,20000,212000,0,99.72722030617297,27.921304984018207,14.286242480389774,141.93476777058095,3005.8549184454605,19
0.7439502,0.044735998,146.89449,146.89449,5391.4136,177.0141,-195.44502,182.0426,153.01329,775.97314,5.2741237,190.05151,155.0932,746.3082,5.943458,2.574956,2.4739666,8.864744,-8.721528,0.47355545,1.6975359,3.7794242,-3.9295776,-0.6145594,0.36710823,0.20168664,-2.1896262,0.8624088,0.53665334,5.525,19.0,17.05,21000,222000,0,102.3401861609891,26.922705984674394,14.155256790108979,143.41814893577248,3147.820755264722,20
0.59893525,0.0117465975,179.9783,179.9783,6812.6855,138.31404,-202.53084,194.51154,168.31885,853.0759,6.6530805,198.97566,168.52551,842.045,6.347762,2.6211507,2.1802423,8.802221,-6.962138,0.52213645,1.6336782,3.4892173,-3.331712,-0.69890803,0.39302504,0.26287705,-2.2925322,0.495672,0.40530187,4.825,18.475,20.9,22000,232000,0,104.28681622259319,25.470634646713734,13.40389546006918,143.1613463293761,3291.39130163379,21
0.85277176,0.034912366,145.66861,145.66861,4323.7617,141.6737,-133.44002,127.15378,142.95856,714.5221,-2.4051118,135.63739,144.5848,698.3504,2.8523452,1.5174912,2.3026361,9.467211,-7.7121606,0.6698621,1.29065,3.1243017,-3.9484801,-0.5666038,0.383425,0.20305239,-2.4512093,0.750993,0.4829572,7.325,19.075,23.975,23000,242000,0,101.58862654305995,25.879867551848292,12.76812137849629,140.23661547340453,3432.7006309973076,22
0.9781197,0.066162154,154.3091,154.3091,6490.942,134.09518,-185.73483,177.60117,172.32521,711.6018,1.6194717,189.97552,177.2174,703.19794,5.4966526,2.0586138,2.3340716,9.072497,-7.522155,0.78747064,1.3807921,3.4461806,-3.0855784,-0.63807756,0.39488947,0.18388891,-2.3959546,0.9516965,0.4376568,6.7,24.375,20.475,24000,252000,0,99.31705271825194,26.953022722154856,13.472716392949224,139.74279183335602,3572.266205118969,23
0.74188817,0.05088649,149.70326,149.70326,6949.934,267.6051,-195.32741,189.80835,170.73338,709.2995,1.7098057,186.30412,164.80373,671.47943,4.0977283,2.2837038,2.1984804,9.221266,-6.200766,0.6082374,1.5148873,3.05559,-3.1710489,-0.6971321,0.39477664,0.51787424,-2.226022,1.134892,0.44168338,8.325,22.3,22.175,25000,262000,0,100.19150758907199,26.775709953159094,13.785538828000426,140.7527563702315,3714.154372662306,24
0.64568514,0.008147298,162.30402,162.30402,4262.1035,141.21202,-158.6605,147.19397,148.22588,718.20654,2.8344452,164.0907,156.26616,753.12286,5.9076777,2.1157727,2.401463,9.61969,-6.908732,0.66547596,1.4722675,3.5330317,-3.7346244,-0.623765,0.35141703,0.55217034,-2.3699024,0.82341224,0.34788224,7.35,15.675,24.6,26000,272000,0,100.09033841919154,27.911501206457615,13.761917541734874,141.76375716738403,3856.3023059833795,25
0.5771195,0.010794198,177.40585,177.40585,5238.6006,352.70966,-176.9101,167.67555,143.80899,711.75244,5.439263,174.12065,143.21014,663.6591,4.295222,2.437126,2.2919643,8.45686,-6.914867,0.22766697,1.6711246,3.8125756,-3.3398306,-0.65112793,0.38555896,0.7664067,-2.3657792,0.92233276,0.32858902,6.9,23.975,15.4,27000,282000,0,101.00855314359069,28.295838076621294,14.18915013410151,143.4935413543135,3999.4556442741305,26
1.0240536,0.05436526,173.69217,173.69217,5673.7305,162.60678,-191.95999,180.55841,160.33496,788.0882,6.672794,187.92447,160.6976,812.8229,4.959752,2.4839773,2.2673302,9.287397,-7.9704103,0.5820808,1.5870637,3.2946932,-3.5262303,-0.6803386,0.42618972,1.223414,-2.4574609,0.76245326,0.1418558,9.175,22.8,24.075,28000,292000,0,105.28032887447625,27.955634895712137,14.273646011017263,147.50960978120565,4145.8585990816355,27
0.48360854,0.006063348,199.93625,199.93625,10683.27,165.67938,-267.33817,255.1091,173.40651,710.4591,4.015725,273.57632,179.25879,736.86005,2.843189,3.1617327,2.2663333,9.920856,-5.708978,0.501274,1.7851728,3.8152354,-3.5112681,-0.8023528,0.47889444,0.14597367,-2.4861987,0.7292209,0.18949875,8.2,19.175,18.925,29000,302000,0,108.12144750449806,26.849358402192593,14.183875642716885,149.15468154940754,4294.653062574565,28
1.1000946,0.034327082,183.79575,183.79575,5874.9844,248.99728,-175.8102,165.47116,144.17886,602.67267,7.853442,168.88995,139.3889,605.7905,9.937423,2.578703,2.1396337,9.407097,-5.225303,0.8512718,1.4785023,3.042587,-3.35446,-0.7124312,0.4386968,0.34013027,-2.6015415,0.65198714,0.19546048,8.85,14.425,15.775,30000,312000,0,126.50085817556828,26.48915429599583,14.753154733218253,167.74316720478237,4464.623217177577,29
0.7418807,0.01806013,181.03006,181.03006,6581.9766,166.4478,-215.2463,205.12248,175.5079,693.4626,7.989465,211.71118,176.6829,675.9185,9.651312,2.4605312,2.2317464,9.932215,-5.6947846,0.5559002,1.587371,3.565044,-4.483878,-0.71723646,0.4841472,0.65490085,-2.5737605,0.57779896,0.07401836,10.025,20.05,13.725,31000,322000,0,124.5840556314215,28.71660562325269,14.532172662205994,167.8328339168802,4632.356235767715,30
2.3663387,0.0605535,214.76346,214.76346,8120.834,224.7507,-230.58826,220.32834,167.15457,656.5726,6.883834,224.75256,164.87622,635.8134,10.616764,2.6059017,2.3345845,8.2113285,-10.0205555,0.5557954,1.6573576,3.6940317,-4.4927993,-0.66881895,0.3687522,0.5866649,-2.259769,1.4233916,0.31106,9.1,16.275,19.75,32000,332000,0,124.12770419195294,28.616633444093168,14.132915415801108,166.87725305184722,4799.279404631816,31
0.49590212,0.006415869,194.62442,194.62442,8643.788,170.67136,-225.16309,210.83055,158.72557,680.0302,11.685067,229.20053,162.22586,702.32684,16.135113,3.1658368,2.2957962,8.298775,-4.910323,0.96021044,1.5987543,3.0031302,-3.4248867,-0.6986976,0.3684824,0.4718742,-2.5620759,1.2664825,0.30868548,9.675,15.125,15.8,33000,342000,0,125.89329107105732,28.662965678609908,14.782602874562144,169.33885962422937,4968.047178990208,32
0.91452247,0.02303662,185.77359,185.77359,5735.3164,172.62361,-193.43826,184.71179,148.99538,655.16565,11.365456,192.76833,149.72519,644.5853,12.203375,2.6008036,2.3045495,10.106407,-4.9547544,0.43229884,1.6887969,3.1269898,-3.851683,-0.62672216,0.36867043,0.562973,-2.262332,0.31253308,0.04882838,9.95,17.4,16.425,34000,352000,0,120.53467115107924,28.091905632056296,14.502309186384082,163.12888596951962,5130.936693342403,33
0.7429716,0.021925002,193.17416,193.17416,7655.6797,176.9315,-237.39784,228.7026,167.44441,706.58276,10.67735,240.39258,170.1598,690.52686,12.312988,2.8995965,2.3243268,9.495272,-6.1203027,0.5432175,1.7380975,3.5520523,-4.471455,-0.670523,0.38370252,0.5170181,-2.083311,0.34461427,0.047095265,9.275,13.35,19.575,35000,362000,0,125.23327652458102,27.852894413284957,14.570287509821355,167.65645844768733,5298.62957256753,34
1.3334696,0.017095482,199.11137,199.11137,7697.9395,201.67087,-253.77307,242.68988,175.68082,704.4207,13.48777,256.52155,176.79723,725.74133,16.163721,3.2295668,2.3472075,10.132355,-6.5500903,0.43568486,1.8395462,3.0233064,-4.0723014,-0.7129691,0.42196226,0.36675125,-2.4996219,0.47255555,0.03357507,9.25,16.6,14.625,36000,372000,0,113.31538775842637,27.88959182240069,14.136937792412937,155.34191737324,5454.621498326771,35
0.5893158,0.005178602,207.98137,207.98137,8666.362,203.70056,-250.32785,237.04099,172.48064,712.34546,12.442976,247.68134,171.50624,690.931,18.663563,3.0349379,2.3368337,9.169335,-6.516821,0.7288991,1.7108586,3.5344527,-3.5292757,-0.6735755,0.37336177,0.62646854,-2.3661268,0.48183924,0.061799873,10.65,15.875,18.675,37000,382000,0,98.00251606665552,28.539687451906502,14.468813390471041,141.01101690903306,5594.933238726109,36
0.8554921,0.013589688,217.11673,217.11673,8706.668,170.35912,-267.495,249.02449,163.82173,770.7953,13.9577675,265.5198,165.72322,718.08765,20.03625,3.4532523,2.392387,9.7837105,-5.802274,0.33043945,1.9335359,3.1683147,-4.004626,-0.6914016,0.34977302,0.41495693,-2.405675,1.3412757,0.16619244,10.175,19.8,17.925,38000,392000,0,99.44931740500033,27.840767147019506,13.987947757355869,141.2780323093757,5736.133940266445,37
0.87227935,0.026434422,207.35959,207.35959,8374.33,188.8371,-260.95667,246.10754,164.54405,763.403,17.35553,265.48114,168.72475,738.1397,19.113003,3.2533472,2.330486,10.833297,-8.45135,0.3885948,1.8741158,3.1986017,-3.7092829,-0.6840198,0.38238183,0.33447334,-2.417929,0.37569365,0.118924096,9.975,18.15,25.075,39000,402000,0,100.95727488677949,27.763530644588172,13.916387888602912,142.63719341997057,5877.155655062757,38
0.96065843,0.009270868,217.72803,217.72803,8557.982,174.65501,-288.4591,274.73734,172.53442,719.6732,17.073973,291.24982,173.85278,745.89154,26.249493,3.3636267,2.2967322,8.896524,-5.604342,0.7123455,1.8183064,3.1641564,-4.190845,-0.67849785,0.34351292,0.36602527,-2.4662378,1.3483987,0.2215034,11.55,11.2,14.375,40000,412000,0,102.86818076856434,26.14835030771792,14.090856003575027,143.1073870798573,6019.081599215046,39
0.7370779,0.010304039,220.55858,220.55858,8387.359,153.96915,-289.34003,273.1726,163.9415,742.8957,19.230328,284.4167,161.80634,702.9273,18.112972,3.2622838,2.2858515,10.795052,-5.0669804,0.75965846,1.7522669,3.4343085,-4.4529767,-0.68732953,0.3798809,0.39731827,-2.7002966,0.4909665,0.07411965,10.2,10.975,19.4,41000,422000,0,103.67558600474149,24.967055022716522,13.47361508756876,142.11625611502677,6162.473018877208,40
1.1408552,0.012677975,209.60352,209.60352,6842.2227,169.6846,-243.41432,227.93599,161.19775,699.8097,16.857452,248.13426,167.1322,681.6125,16.702192,2.9984782,2.3877795,8.778286,-5.4923224,0.6243405,1.7498497,4.5302505,-4.178993,-0.6721664,0.37475082,0.4394216,-2.83456,0.63374263,0.06322454,9.525,20.125,10.325,42000,432000,0,102.5459851520136,26.242558921687305,13.3316920530051,142.120236126706,6306.298703650944,41
0.7350687,0.00691017,206.35754,206.35754,9219.619,151.16293,-252.87605,237.57413,163.37868,645.4634,11.856268,251.183,164.8522,663.8139,14.198216,3.2223597,2.4644172,9.612344,-8.640651,0.95711046,1.6807057,3.2649775,-5.3025436,-0.62662035,0.29452527,0.65023255,-2.3014884,0.38744757,0.06485064,9.575,18.65,20.175,43000,442000,0,99.9934766991064,27.94814010336995,13.879258712753654,141.82087551523,6448.972929213196,42
0.91532755,0.0147951525,223.98439,223.98439,10805.629,225.76431,-288.52246,275.38507,168.25838,720.6167,18.520842,292.5413,170.02515,709.55725,22.304409,3.271706,2.296395,9.089861,-6.289109,0.6992043,1.8017257,4.240266,-3.4321156,-0.65723246,0.31306124,0.59347486,-2.3421726,0.47179112,0.058648773,8.4,19.25,17.35,44000,452000,0,99.57772986125201,28.80191965121776,14.534399966709316,142.91404947917908,6591.771104281768,43
1.0568902,0.007922669,230.75653,230.75653,9751.128,167.09198,-276.9244,262.83594,162.34248,748.48944,18.005508,283.08395,165.15947,738.4655,22.96912,3.2761083,2.2631507,9.693867,-6.751914,0.37855688,1.882714,3.3747616,-3.553625,-0.6732234,0.30829895,0.4124588,-2.366603,0.32294288,0.08525553,11.375,22.05,15.175,45000,462000,0,99.67668766900897,28.686090452596545,14.563078637234867,142.92585675884038,6734.68559940625,44
0.39110926,0.0051876404,215.73587,215.73587,11315.299,194.7195,-328.8208,313.90924,172.11954,740.44855,25.90714,330.37897,171.72418,724.29626,35.068146,3.4529784,2.2245204,9.715765,-7.0413923,0.4230707,1.9147146,4.4190216,-3.6580355,-0.72356176,0.37378168,0.6320993,-2.4937742,0.38410962,0.030290607,11.375,18.725,21.5,46000,472000,0,100.04446671437472,28.67518074065447,14.176822941750288,142.89647039677948,6876.068145725876,45
0.7480367,0.005790445,208.4236,208.4236,8121.866,143.77756,-280.8151,262.39075,163.32199,695.9967,16.669998,277.88446,163.98114,678.0848,22.378504,3.5651097,2.3569386,9.927385,-5.2424407,0.6298665,1.9117261,5.70396,-4.519226,-0.6785897,0.35701093,0.8073896,-2.6694775,0.9432368,0.15344861,9.325,14.175,19.325,47000,482000,0,101.98154731374234,27.161289654672146,14.178217983804643,143.32105495221913,7017.983729912899,46
0.9847091,0.0074939677,225.9267,225.9267,7270.1147,108.34312,-273.90317,255.08691,157.31923,723.31244,25.030514,276.73062,163.37941,712.38025,24.633953,3.092279,2.2759466,8.374169,-6.392708,0.8044707,1.6886233,3.3277802,-3.2904682,-0.64376783,0.34020868,0.70330405,-2.5478096,1.4593713,0.3864879,9.8,19.375,11.3,48000,492000,0,103.95268493145704,25.756278436630964,13.611200758256018,143.32016412634403,7161.246006068774,47
1.0472147,0.013837266,212.71716,212.71716,10896.084,158.54681,-310.3698,293.12766,163.34352,661.81604,14.127682,307.44736,161.451,663.3919,20.608736,3.148752,2.1546395,9.315086,-5.5680504,0.39871854,1.8390667,3.9875257,-3.9391763,-0.7071539,0.38600886,0.6104919,-2.6221745,0.4100674,0.052416362,9.7,22.15,20.175,49000,502000,0,103.03521970193833,25.698409584350884,13.079046952538192,141.8126762388274,7304.4714948013425,48
0.77684414,0.020005727,213.08026,213.08026,10083.845,177.34846,-301.80658,287.60428,167.49664,724.2645,19.663536,302.1377,165.73962,709.13367,22.511053,3.269125,2.2735324,9.322363,-6.3659964,0.16573302,1.9049013,3.864886,-3.9340796,-0.6624329,0.35346454,0.44489834,-2.6328928,0.5656313,0.08780728,10.625,21.7,20.225,50000,512000,0,110.96517593320459,27.111695053055882,13.479586624540389,151.55645761080086,7456.717309456319,49
1.457209,0.020896588,217.07025,217.07025,10227.743,125.87132,-322.06396,307.99847,168.40851,697.0812,10.977013,320.94336,169.53122,674.24524,17.124302,3.2152565,2.2571006,9.027167,-7.595378,0.42222723,1.8469745,3.2702007,-4.4428315,-0.70730704,0.4130957,0.29842418,-2.631908,0.36024934,0.04355187,10.35,14.375,16.775,51000,522000,0,106.41807416640222,27.80114548932761,13.453129142522812,147.67234879825264,7605.014740329236,50
1.0773137,0.010583701,225.81482,225.81482,7605.6523,196.90842,-282.9681,271.86237,159.4522,665.99396,1.7892607,286.119,159.0511,672.58044,7.9874444,3.2364552,2.3267102,10.165768,-5.9239125,0.6242992,1.8085465,3.4516542,-3.4005833,-0.66009045,0.34438944,0.3422022,-2.6620805,1.0946178,0.18746328,9.825,23.15,20.175,52000,532000,0,98.37072722427547,28.426633576862514,14.217893736436963,141.01525453757495,7746.906780021265,51
0.47409788,0.0030034655,218.48032,218.48032,9814.393,111.51152,-308.02017,293.2384,163.22935,705.75793,24.82711,307.17255,164.07382,672.1744,24.718601,3.4666212,2.3112695,10.057763,-6.712799,0.41092056,1.9143196,3.9490657,-4.952245,-0.68275434,0.33410555,0.34735593,-2.501123,1.1602585,0.21753892,8.4,23.55,17.575,53000,542000,0,99.20421099103987,29.30355546809733,14.557781655341387,143.0655481144786,7889.419993071817,52
0.5677048,0.0028355184,209.99554,209.99554,9165.336,105.26248,-282.3972,262.3921,161.17299,775.39453,12.8688135,282.21008,164.88568,716.707,17.471762,3.4044623,2.3232808,11.103071,-6.634984,0.60341823,1.8740656,4.409443,-4.046985,-0.6485556,0.33421716,0.7787436,-2.4518306,1.2852011,0.189199,10.225,28.875,13.475,54000,552000,0,110.24803193844855,28.75163890980184,14.529929250478745,153.52960009872913,8042.006499619223,53
0.42681122,0.0041858717,208.65027,208.65027,9775.215,140.65909,-300.78915,288.26038,161.08914,701.1893,15.001873,301.31873,160.17812,693.9128,19.81253,3.3068566,2.2703195,9.25814,-6.818227,0.38044664,1.8971806,3.3088346,-5.1274805,-0.66694176,0.33536527,0.6643458,-2.5164273,1.442812,0.33198777,10.725,20.975,24.05,55000,562000,0,125.86080453637987,27.808929009363055,14.323479693382978,167.9932132391259,8212.88002274651,54
0.44557714,0.0036511868,223.12935,223.12935,8235.02,178.6697,-267.60953,255.8995,159.75835,632.7922,11.306704,265.3042,161.26627,656.87805,14.263056,3.0204883,2.27832,12.402725,-6.804364,0.31739834,1.8019807,3.3203778,-6.544104,-0.69952124,0.3949601,0.47036543,-2.9081895,0.5282043,0.06843516,10.375,14.175,18.925,56000,572000,0,116.67212998494506,30.689353460446,15.30871120840311,162.67019465379417,8373.108272220008,55
1.0273931,0.018977161,213.53177,213.53177,8682.547,110.04347,-303.19016,286.22623,163.91617,654.4063,4.1644464,305.94714,167.66368,677.01587,14.460799,3.2673965,2.3116271,10.109418,-6.774975,0.634889,1.8052561,3.5704374,-3.7143836,-0.69186896,0.41283953,0.29295442,-2.590031,1.0890615,0.4148901,10.15,15.525,15.875,57000,582000,0,123.26281017716974,28.247863898053765,14.068608020432293,165.5792820956558,8537.319878133945,56
0.53805226,0.0029037956,210.4719,210.4719,10695.082,120.83235,-309.7003,294.56433,166.09015,660.4894,21.695465,307.14145,164.86734,656.97845,25.259022,3.3835855,2.280339,9.593603,-8.349242,0.59714615,1.8427832,3.3199484,-3.9208672,-0.6935525,0.3781078,0.42140198,-2.5932283,1.1757135,0.27878737,10.4,21.55,16.75,58000,592000,0,127.13915999233723,26.88036659080535,13.493514687754214,167.5130412708968,8703.179490306415,57
