Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0025794501,0.0006779457,251.88544,251.88544,78.1233,1.9119184,-1.3436613,-0.002950251,0.00014952004,-0.002513024,-0.0033712618,-0.003232283,8.9710156e-05,-0.0029632428,-0.0035092498,-1.341413,0.31273106,-0.5292008,-2.387474,-6.384007e-05,0.00010486573,0.000109278975,-0.00021346397,0.00090179325,0.0001514586,0.0011577057,0.00053632056,0.39874703,6.359317,2.05,10.325,6.725,1000,22000,0,76.24998249579221,0,18.263469603843987,94.5134520996362,104.32339013181627,0
0.41685787,0.7795444,9.186036,9.186036,278.2518,2.4479704,-9.4185295,7.2421618,10.333077,152.57219,2.5991814,8.930794,10.535036,155.86234,3.896763,-0.92221534,1.0989251,5.5782604,-5.8182883,0.17719227,0.55827546,2.651176,-1.3604641,-0.1718024,0.124073684,-0.0747978,-0.91639817,0.2503829,2.6315439,2.45,9.575,9.4,2000,32000,0,73.5800663344562,9.811622993089259,8.68280669208616,92.07449601963162,196.2407478261739,1
0.9916502,0.69810295,26.89706,26.89706,150.71011,5.8591433,-14.768644,12.421963,19.87677,353.44476,4.230985,14.427275,19.222586,340.46674,6.1487894,-0.669278,1.318131,4.0857573,-5.7071996,0.09396875,0.6969083,2.1815982,-1.3916771,-0.21354654,0.14369564,-0.095040336,-0.7956006,1.148102,4.352818,1.7,6.775,5.9,3000,42000,0,73.93410390522331,9.65443287231028,8.693212777376175,92.28174955490977,288.3943049479276,2
0.46043172,0.32314897,43.55083,43.55083,957.17633,46.402657,-32.02822,30.305008,66.83859,543.20154,5.750675,32.427773,66.68959,611.44995,7.0617075,-0.531339,1.4359052,6.259136,-5.5279903,0.19261482,0.7445334,2.5572374,-1.6264535,-0.24369028,0.20085469,-0.08227888,-1.0229744,0.9504528,3.4584956,0.925,3.85,7.8,4000,52000,0,74.61899072583765,9.526943236589432,8.742055451497436,92.88798941392452,381.39825326390564,3
0.31338102,0.3714897,38.926224,38.926224,1275.0763,70.94927,-34.379448,32.571365,68.44673,617.72705,6.4051027,35.53544,71.869385,774.51495,6.4376316,-0.40174347,1.5680997,6.3039093,-5.99816,0.23208414,0.81182724,3.4639382,-1.9314089,-0.23436484,0.18486014,-0.07580933,-0.84115607,0.50660765,4.612832,0.15,3.275,8.525,5000,62000,0,74.07072895485908,9.642355259507895,8.745180142112076,92.45826435647905,473.8258690489456,4
0.566508,0.2932048,48.613712,48.613712,1662.0791,66.84204,-34.744152,32.777542,79.38925,589.72314,5.5747924,35.093628,82.84541,710.72815,5.2722006,-0.71747524,1.2960254,8.940472,-8.447766,0.22617136,0.6465889,3.3725574,-1.2543083,-0.20088756,0.17438902,0.038291663,-1.0853688,0.48483762,0.6461913,1.9,9.65,10.2,6000,72000,0,73.5554332472384,9.611678156070411,8.667052809149027,91.83416421245784,567.2271916819736,5
0.37853497,0.40741912,49.364647,49.364647,2488.409,62.849556,-53.134953,49.36218,108.38802,811.3907,5.3742623,51.03679,106.120544,807.46924,5.883695,-0.32192636,1.5521626,6.3390737,-6.246356,0.40233412,0.78400767,3.6881564,-1.4613461,-0.2288557,0.22670141,0.11627312,-1.0505103,0.35280484,0.5476779,2.075,9.5,6.8,7000,82000,0,75.50896439980716,11.179046071134508,9.957746237516403,96.64575670845807,662.2791572241113,6
0.43925077,0.09365227,58.5948,58.5948,2246.6538,74.2081,-51.45519,49.72535,102.88444,614.216,4.0011234,54.83081,106.3351,604.54395,6.321137,-0.37327492,1.6699648,6.373145,-5.3065443,0.28053153,0.81694573,3.0377257,-1.66807,-0.23235765,0.21478882,0.06743651,-0.8494574,0.7671439,0.5180748,0.4,2.65,9.4,8000,92000,0,74.0504226591438,9.585292276926339,8.714129807427526,92.34984474349767,754.575987114571,7
0.18284087,0.17360446,65.45642,65.45642,1926.9664,63.9188,-73.97064,68.19684,125.25992,685.86633,5.61006,72.84057,132.31589,667.4487,6.282658,-0.026938662,2.0607364,8.866236,-7.991038,0.3584216,0.9303926,3.2011104,-2.1307294,-0.29462355,0.28675753,0.1394468,-1.2434396,0.56502616,3.1172,2.425,8.2,6.45,9000,102000,0,74.7026317762211,9.53219164442271,8.743988865055144,92.97881228569895,847.554023665376,8
0.7690836,0.7791526,68.15278,68.15278,3041.3271,85.5522,-82.21353,80.99058,152.48784,653.80194,4.145696,80.111534,148.6098,627.46796,5.887119,-0.08896905,2.1555345,10.445765,-5.518052,0.4105221,0.9018529,3.5542939,-3.1932898,-0.258457,0.29096347,0.3049007,-1.3857219,0.34703058,0.7458549,2.925,10.375,6.05,10000,112000,0,75.18940165173262,9.531687369570136,8.851822137832642,93.5729111591354,941.3388728704304,9
0.32619444,0.20742996,64.39381,64.39381,2545.92,99.798355,-78.49205,75.931175,128.2079,681.0541,6.029126,74.65471,123.16177,675.00226,6.8361135,0.35567337,2.3215804,7.9813423,-6.0475063,0.6063607,1.0001285,3.3887663,-2.7786882,-0.29662704,0.2649989,0.4477268,-1.2177572,0.39026862,0.64176434,1.8,12.2,10.25,11000,122000,0,73.24905931018293,9.743574941530824,8.761495284736156,91.75412953644991,1033.0356108983979,10
0.26037937,0.13184015,52.410507,52.410507,863.82935,25.192995,-38.01584,36.75394,68.270615,499.43893,2.0611506,36.778553,65.05997,498.77957,4.646517,-0.27860564,1.7981695,10.034321,-5.8419547,0.48169968,0.7628506,3.2614298,-3.2568347,-0.23992369,0.21532752,0.25147045,-1.2780923,0.51718295,1.0365758,3.225,12.775,10.25,12000,132000,0,73.82481948658824,9.686405511572957,8.718128831125796,92.22935382928699,1125.315304073505,11
0.19919908,0.19497421,59.18277,59.18277,1400.366,50.05793,-50.003216,47.18692,94.760376,582.00073,2.6622398,50.98783,96.70949,570.5352,4.4315987,0.024105012,2.203242,8.460108,-6.2213154,0.5492216,0.8876204,3.2317953,-2.9865837,-0.25998747,0.21315771,0.32868263,-0.9137706,0.31617135,1.5566657,2.1,12.3,9.75,13000,142000,0,73.29810325149447,9.73670312948525,8.923290136270225,91.95809651724994,1217.2454162174836,12
0.34876838,0.5479085,62.067028,62.067028,2544.8584,72.94593,-68.71776,65.133286,116.83056,617.20734,1.7057244,71.89096,120.67305,633.59845,4.0597434,0.41400442,2.269879,10.15484,-6.547834,0.74195427,0.89850646,4.0314894,-2.8390734,-0.3339589,0.23750855,0.36324236,-1.1541736,0.8963698,4.4870315,4.5,10.8,11.25,14000,152000,0,75.02845580875874,9.708985785022378,8.855727662332356,93.59316925611347,1310.8430205676705,13
0.41074124,0.21269865,75.43458,75.43458,3034.207,83.548386,-105.691635,100.98675,139.13936,669.44666,1.480074,103.27358,137.25253,755.4916,2.8813264,1.2786969,2.6634207,10.365526,-7.111232,1.0010104,1.0438913,3.3900368,-2.7220695,-0.42811403,0.24476779,0.23488246,-1.4504997,0.20388517,1.597966,1.8,12.675,13.025,15000,162000,0,76.36388482805341,9.71345800254494,8.86753475945443,94.94487759005278,1405.8598407246172,14
0.5015525,0.27961063,85.71835,85.71835,1387.2496,52.690796,-55.340378,51.337032,108.681526,758.9341,-1.4467238,55.461895,110.65986,767.79846,2.0358129,0.28302583,2.3537784,9.946949,-6.007312,0.65623987,0.9198742,3.6312003,-2.885162,-0.33857638,0.23198074,0.1189331,-1.4253621,0.6742524,1.594813,5.125,9.9,17.975,16000,172000,0,73.8480878053233,9.785389272496104,8.738777150399983,92.37225422821939,1498.2045521885157,15
0.4212261,0.11602093,111.09921,111.09921,3491.9116,123.54141,-80.584206,78.211685,142.94412,776.83673,-2.945617,79.26945,141.4914,824.8712,1.6813325,0.7008149,2.5187514,12.429613,-5.593463,0.659733,1.1027838,3.9757977,-3.6315575,-0.36295116,0.23793928,0.14525723,-1.3492032,0.8814244,1.1481032,5.55,14.725,15.225,17000,182000,0,73.55846691410989,9.758119489066303,8.709600931033492,92.02618733420968,1590.3609315333888,16
0.60993445,0.04803329,99.85786,99.85786,3887.3613,229.40883,-106.60776,100.76851,146.15431,728.87024,2.265298,107.26305,146.29416,693.6391,3.324967,1.4331323,2.5224464,12.01301,-6.248082,0.9722272,1.1018224,4.1003,-2.6405966,-0.46395397,0.25760692,0.037881672,-1.8497548,0.83777887,0.36700478,6.225,14.825,21.85,18000,192000,0,62.70596225000918,9.888237684965134,8.66287459526211,81.25707453023642,1671.5062262592837,17
0.6010984,0.09393058,140.4656,140.4656,4528.3887,139.55891,-152.90712,146.69159,169.89828,722.80975,-1.089508,152.7592,171.73685,779.8083,3.5779245,1.8432298,2.7049081,11.977044,-6.402379,0.8124507,1.3743219,4.013861,-2.9797513,-0.47704858,0.26852697,0.03166362,-1.747193,0.49779826,0.36185938,6.775,18.225,19.3,19000,202000,0,43.65468254033476,9.776618535630405,8.868617410771549,62.299918486736715,1733.8246377268806,18
1.0375712,0.13250306,164.05852,164.05852,4168.2197,148.77144,-130.83046,124.721634,155.65091,872.20184,1.193631,130.5275,154.23984,920.8241,2.786275,1.581865,2.6444933,11.115785,-6.2100086,0.6506023,1.3930805,4.2034707,-3.6397226,-0.46390337,0.25360164,-0.031352796,-1.774312,2.1479392,2.4399219,6.575,13.275,13.325,20000,212000,0,47.94856525585055,9.795255201868713,9.105320111848414,66.84914056956768,1801.0266137635335,19
1.4054306,0.15158263,159.45276,159.45276,5007.7705,179.6549,-173.05936,166.22433,159.6592,788.78253,2.68165,173.12459,158.06871,815.5085,3.3666813,1.9454464,2.4573798,9.774178,-6.064891,0.8389156,1.3765701,4.28435,-2.8235137,-0.5437644,0.27053118,0.07631627,-1.9506109,0.80269843,0.6707003,6.725,15.2,18.225,21000,222000,0,44.03455823101103,10.148534240201116,8.75219359062612,62.93528606183827,1863.8489884790033,20
0.8391582,0.040532917,173.08458,173.08458,5089.649,196.70464,-178.08958,171.97508,164.32658,665.7894,2.4577236,183.97844,165.51402,676.7437,6.0145006,2.24087,2.5356429,10.401751,-7.2686014,0.8271394,1.4713794,4.03508,-3.5731442,-0.5627159,0.2980522,0.08901617,-2.1145415,0.78241926,0.5020595,6.975,14.525,15.9,22000,232000,0,43.94764668215066,10.035471510142088,8.711391414515674,62.694509606808424,1926.491829882376,21
2.4211745,0.11627425,189.26967,189.26967,3336.5908,138.42894,-116.00236,111.03261,136.12268,749.6686,-0.5523606,118.5649,139.32535,776.5058,1.8115591,1.581353,2.5407083,10.139686,-5.666204,0.5914141,1.4170263,5.1249247,-3.1364782,-0.4787897,0.26834297,0.8051367,-1.8329701,0.974143,0.31058317,6.675,11.6,16.0,23000,242000,0,50.369456484913826,9.983897223137319,8.64123550709337,68.99458921514452,1995.2927530054003,22
1.1357275,0.108870104,178.72037,178.72037,4445.8438,134.32541,-143.22594,131.8171,141.6481,618.2556,3.6863446,139.88686,143.0653,614.74133,6.4079547,2.068441,2.4333556,13.000338,-7.0535355,0.69780815,1.4961121,4.2660346,-5.5935907,-0.5412098,0.26976484,0.3175323,-2.1162531,0.5226506,0.37711388,9.175,17.85,20.2,24000,252000,0,73.25772708747536,9.79039753600955,8.75346295721829,91.8015875807032,2087.024796956219,23
0.88995874,0.025627673,211.41417,211.41417,4707.324,175.21948,-170.47366,162.53833,169.07979,683.3791,2.0053444,170.04425,167.8636,708.1168,2.2846315,2.2851086,2.6123102,9.816486,-6.478485,0.24298924,1.6906961,4.474403,-3.5429416,-0.58623505,0.30002627,0.06257504,-2.1701481,0.6954766,0.31366023,7.875,19.125,18.275,25000,262000,0,73.61785537283868,9.721111056394875,8.884065536782146,92.2230319660157,2179.2479641838,24
1.1274608,0.144469,182.97725,182.97725,4607.0195,234.62643,-130.50276,124.23648,140.5393,660.8696,2.8180358,137.11389,145.77545,649.2162,6.6691327,1.8621316,2.5596814,16.334797,-6.9736137,0.55927414,1.5042506,6.0876265,-5.504333,-0.5318819,0.23105386,0.06286807,-2.1123226,0.74671745,0.17271955,8.775,21.425,22.475,26000,272000,0,75.7268398469314,9.721296296454966,8.711181652732193,94.15931779611856,2273.4605982722715,25
1.0123968,0.115474604,179.04767,179.04767,3988.5159,111.09441,-162.12355,150.26208,150.7166,696.2394,4.042865,165.43518,153.71954,676.63214,7.521181,2.2546158,2.482668,15.002656,-8.235316,0.6728958,1.5543406,4.8166466,-3.9757717,-0.57392913,0.24776521,0.14617385,-2.248506,0.98147213,0.34569502,9.575,24.65,20.775,27000,282000,0,72.91900449059904,9.77478954475373,8.98136735893786,91.67516139429063,2365.0631494643167,26
0.78656274,0.060304336,197.06299,197.06299,3825.0964,297.21362,-142.4238,134.5393,148.18715,691.1541,1.335542,152.8091,154.81538,721.65454,7.3264666,2.308991,2.5077238,11.712408,-6.4344206,0.62701297,1.5725813,4.1787133,-3.7092693,-0.56082344,0.22970383,0.1043479,-1.895807,2.4819915,0.9741808,8.075,18.05,17.025,28000,292000,0,73.98498734459281,9.702787378802896,8.585685919038951,92.27346064243466,2457.421900372021,27
1.6870445,0.09341268,226.90495,226.90495,4752.7793,174.24335,-176.76328,165.48845,165.35641,764.0943,-3.4159374,174.95416,163.58748,691.3105,5.665642,2.4763408,2.4033508,12.254887,-6.5468235,0.41686547,1.6772869,4.852467,-4.8318176,-0.6183404,0.27445853,0.1548851,-2.0526876,1.702005,0.81267035,9.65,15.7,21.275,29000,302000,0,76.02462170552462,9.787961495108902,8.83372950553894,94.64631270617247,2552.0200447868556,28
1.4451457,0.04642422,191.80305,191.80305,6082.757,161.02086,-219.64941,206.37477,162.0516,700.47363,4.877024,217.93909,164.87497,700.0032,6.5278387,3.0605497,2.3155932,11.034087,-6.15134,0.9279092,1.6290411,4.2800193,-3.8487659,-0.6448243,0.25783542,0.31837556,-2.2680557,0.63398904,0.35144943,9.775,24.4,18.2,30000,312000,0,74.43019338417798,9.739813730120659,8.664000811986625,92.83400792628527,2644.783589968458,29
0.9033493,0.041867577,202.18124,202.18124,6018.047,160.60057,-214.5973,203.55824,178.90811,757.0263,1.4628596,219.55759,184.84877,775.41016,5.1394734,2.6076467,2.6807022,10.480634,-5.4346375,0.67162836,1.662847,4.260749,-4.287785,-0.5489645,0.285658,0.27861565,-1.9909258,2.6273646,0.90921605,8.35,18.325,21.125,31000,322000,0,73.98428166750818,9.66955713648349,9.01146902050823,92.6653078244999,2737.3986180434003,30
1.0279098,0.064413704,212.68109,212.68109,6913.907,108.135574,-236.12494,220.49762,159.30423,733.24774,7.203221,237.51843,160.18596,742.2854,8.698286,3.159769,2.3625796,10.210651,-7.026067,0.5863722,1.8315489,3.7468545,-3.8503199,-0.6210607,0.24794441,0.13489658,-2.0645833,1.6745508,0.4595717,9.875,20.1,24.775,32000,332000,0,74.14062208961695,9.619463611394167,8.740568071603775,92.5006537726149,2830.089163227007,31
0.60354626,0.02064933,250.90808,250.90808,7631.4814,267.71893,-210.98813,197.80101,171.69173,730.6632,1.3158296,205.49673,172.58762,697.2494,4.865121,2.5536776,2.612779,9.864473,-5.215274,0.16237426,1.7595371,5.7445493,-4.0471215,-0.58581823,0.26751062,0.135591,-1.5542933,0.4378485,0.12223528,8.575,15.4,21.575,33000,342000,0,72.98249830771238,9.809769876301289,8.932330074720085,91.72459825873375,2921.8953686365858,32
1.7878497,0.06114153,237.80508,237.80508,4366.204,153.8988,-163.0974,153.6161,157.0137,672.4349,-9.815719,164.47997,159.39726,670.7775,1.2798218,2.354937,2.728404,10.137319,-6.6857634,0.47671932,1.6805091,5.000926,-3.97899,-0.5080082,0.2933724,0.21112606,-2.4658508,0.680354,0.12460377,10.25,18.35,18.45,34000,352000,0,74.2916128821671,9.891395806334913,8.706352806650102,92.88936149515212,3014.7442215858027,33
0.48971558,0.015936507,233.94708,233.94708,6364.5957,153.04622,-204.76747,191.34778,160.28087,699.51044,2.745173,206.79868,164.61409,669.9029,4.758165,2.6211443,2.566514,10.828031,-9.645991,0.5009423,1.7383369,4.981431,-4.108086,-0.55242914,0.2504767,0.40369013,-2.0401819,1.2605779,0.42742854,9.9,15.8,17.625,35000,362000,0,74.56830594036728,9.851054297760129,8.7587107187137,93.17807095684111,3107.9367777798325,34
0.8839227,0.019041747,222.26257,222.26257,6664.3906,143.28183,-268.75223,251.98654,170.36484,783.60974,7.0184484,266.79712,169.25224,756.5045,9.37861,3.3481603,2.3679538,10.329892,-7.1011043,0.50087136,1.8910189,3.5237572,-4.3953533,-0.6297784,0.28569353,0.18284865,-2.4140108,0.7249919,0.16239396,9.9,17.25,21.825,36000,372000,0,74.27779942564666,9.865762391127646,8.615410235710442,92.75897205248475,3200.7505041221157,35
1.0928798,0.040156424,219.16656,219.16656,6812.1733,155.13446,-262.2771,243.82,160.79097,722.3622,20.489391,259.2746,159.4833,708.3319,28.39257,3.3967152,2.3069668,10.076868,-5.656708,0.15877187,1.9882518,4.336405,-4.3955293,-0.60508484,0.23897633,0.16687092,-1.8006012,0.53804576,0.13284558,9.55,21.05,20.5,37000,382000,0,76.09942902065814,9.92098290566355,8.486895200796425,94.50730712711811,3295.1495421584696,36
0.84446526,0.024591882,228.52477,228.52477,6490.035,380.28857,-273.14224,254.32878,179.28741,801.067,12.433493,264.43048,178.8929,753.1983,8.444254,3.2044592,2.5105832,15.360456,-6.0785313,0.0006437823,1.9510598,4.337407,-7.0013103,-0.59327024,0.27187815,0.2128241,-1.9815624,0.8168087,0.15151456,9.95,14.125,15.55,38000,392000,0,79.69682650081813,9.81269175093621,8.483774307183921,97.99329255893826,3394.5340597014874,37
0.45802975,0.011538668,251.47618,251.47618,6694.4326,120.616974,-249.24863,231.78668,177.42642,742.51886,-6.4166145,246.7168,179.78577,710.4425,3.037654,2.9972072,2.6108754,11.8806095,-5.992735,0.4256172,1.8587484,3.7739027,-4.140329,-0.54398865,0.26508063,0.17953834,-1.9768059,0.8189744,0.08568622,8.35,17.975,19.125,39000,402000,0,58.763356669805944,11.204094217158854,9.530697523616254,79.49814841058105,3474.0372822787613,38
0.9571802,0.03618298,219.84799,219.84799,6722.5684,103.62314,-213.02469,200.24126,170.82527,726.3617,-1.5836604,213.95023,173.79933,695.8696,2.1036067,2.7549517,2.524582,11.459711,-6.863432,0.36581022,1.792099,3.6330633,-4.431455,-0.51224405,0.27586386,0.32677913,-2.023981,1.0726484,0.3777272,9.675,24.8,20.675,40000,412000,0,57.427307861857116,11.209388908930123,9.88093557395041,78.51763234473765,3552.4449258828536,39
