Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.001777874,0.0006758034,252.012,252.012,21974.355,1.8904381,-1.3281138,0.0051884176,9.156179e-05,0.005542873,0.0047546388,-0.012178095,5.6032055e-05,-0.011990403,-0.012372173,-1.3445506,0.30669147,-0.5404165,-3.0412936,0.00050754764,0.00015971526,0.00073344866,0.00014996718,-0.0010721924,0.0018867857,0.0009804509,-0.0030174465,0.420715,0.2269322,0.7,1.975,0.5,1000,26000,0,130.41088561993092,0,43.23565921280533,173.64654483273625,181.68376362975687,0
0.82342213,0.025900954,133.76848,133.76848,4101.781,38.993107,258.19742,-276.24594,35.351322,-136.77054,-444.44495,-264.0829,33.542294,-141.70294,-409.64355,1.6050117,1.504259,3.7392943,-9.625402,1.3881401,0.5762753,1.9756372,0.80842614,-0.42239717,0.23220065,-0.18945274,-0.65832967,0.97344655,0.7049384,2.15,5.375,2.125,2000,36000,0,95.85384816117585,8.039433839730918,8.843270234763622,112.73655223567039,300.6352064087987,1
0.61902773,0.026801262,134.96283,134.96283,10021.911,15.257812,361.5924,-383.9065,89.9301,-109.27013,-797.22345,-364.80377,87.87932,-85.18566,-816.9838,1.4617978,1.3743415,5.180826,-6.0069466,0.7883872,1.235204,2.244558,-2.2174475,-0.5501895,0.20280723,-0.21013509,-1.1107597,1.5606194,1.1029807,0.0,7.0,0.475,3000,46000,0,143.79945077188313,14.254944762215018,17.508216310292482,175.56261184439063,477.29584892839193,2
